src_ip,dst_ip,src_port,dst_port,protocol,packet_size,packet_count,data_transferred,session_duration,tcp_flags,device_id,os_version,app_usage,file_access,system_calls,cpu_usage,memory_usage,login_attempts,failed_logins,location_changes,unusual_activity,suspicious_processes,malicious_urls,malicious_files,exploit_attempts,label
192.168.128.10,10.241.185.232,52066,1129,UDP,0.20062167596768815,-1.5127239531512229,1.3466827005530568,-0.03315160757176523,PSH,device6,LinuxUbuntu,57,41,332,95,1.185882457912213,-0.8660415493412772,1.4248780955729297,-1.240052870276671,-1.0050125627355517,1.009848494089057,1.0072261076390696,-1.0014009813734428,-0.9976028731004118,0
10.101.92.25,192.168.72.52,62262,5054,ICMP,-0.1300402175301092,0.9121326566160991,-1.0505417291977983,0.04278918445018773,SYN,device6,MacOS,26,39,145,71,-1.6048507564263144,-0.5166762867888236,-0.7093444251314436,-0.019047680953442437,-1.0050125627355517,-0.9902475528292576,-0.992825734376557,-1.0014009813734428,-0.9976028731004118,1
172.28.219.86,10.11.200.80,51714,56515,TCP,1.5616068607992017,1.5095610967037,1.727792320906933,1.1439306687685056,RST,device5,iOS14,52,10,953,90,0.8758009896523765,-0.16731102423637012,-0.7093444251314436,1.2019575083697862,-1.0050125627355517,1.009848494089057,-0.992825734376557,0.9986009786294385,1.0024028869244714,0
10.96.135.64,172.29.95.173,62042,15308,UDP,-0.12524801617506867,0.2795613671115803,-1.307609324431963,0.19467076849409365,ACK,device4,iOS14,52,28,520,21,0.39345203902596443,1.230150025973444,-1.4207519320329012,-1.240052870276671,0.9950124377332081,-0.9902475528292576,-0.992825734376557,0.9986009786294385,1.0024028869244714,1
192.168.242.45,192.168.62.67,61405,50568,UDP,1.1950034571386003,0.7364184095315106,0.8325475100847269,-0.8477891947163515,ACK,device2,Windows7,63,9,734,94,-0.7090598481201205,0.531419500868537,0.7134705886714718,1.2019575083697862,0.9950124377332081,-0.9902475528292576,1.0072261076390696,-1.0014009813734428,1.0024028869244714,0
10.254.198.92,10.191.250.122,26341,54819,TCP,-0.8967924343365958,-0.3881527718098562,0.11109974281465122,0.54675989514133,FIN,device2,Android10,2,9,752,39,-0.846873834013381,-1.2154068118937307,-0.7093444251314436,1.2019575083697862,0.9950124377332081,-0.9902475528292576,-0.992825734376557,0.9986009786294385,-0.9976028731004118,1
172.29.17.229,10.112.69.205,34289,36355,UDP,0.14551136038472193,-0.9855812118974573,0.40686568571847537,0.09111514300961233,SYN,device4,Android10,8,21,311,61,0.737987003759116,-0.16731102423637012,-0.7093444251314436,-1.240052870276671,-1.0050125627355517,1.009848494089057,1.0072261076390696,-1.0014009813734428,1.0024028869244714,0
10.11.167.124,172.20.56.197,61662,12728,UDP,0.7517248317973504,-0.5990098683113624,0.4967011356658986,-1.3379524886762297,SYN,device3,LinuxUbuntu,24,44,598,88,0.8413474931790614,-1.5647720744461842,-0.7093444251314436,-0.019047680953442437,-1.0050125627355517,1.009848494089057,-0.992825734376557,-1.0014009813734428,-0.9976028731004118,1
172.20.99.174,192.168.138.160,42852,14002,ICMP,0.562432878273249,1.5095610967037,0.8608802289142988,0.10492255974087651,ACK,device2,Android10,88,10,828,73,0.2211845566593887,1.230150025973444,-1.4207519320329012,-1.240052870276671,0.9950124377332081,1.009848494089057,-0.992825734376557,-1.0014009813734428,1.0024028869244714,1
172.24.178.48,172.27.4.222,19767,38900,TCP,-1.6827134565632444,1.1932754519514408,-0.9548324229076589,1.316523377909308,ACK,device2,LinuxUbuntu,49,48,755,94,-0.6746063516468053,-1.2154068118937307,-0.7093444251314436,-0.019047680953442437,0.9950124377332081,1.009848494089057,1.0072261076390696,-1.0014009813734428,1.0024028869244714,0
192.168.222.197,192.168.193.34,12761,5465,ICMP,-0.03659229110681865,0.4904184636130866,1.2371525558094676,-1.6037452607530651,ACK,device1,Windows10,62,41,784,59,1.1169754649655825,-1.5647720744461842,0.002063081770014158,-1.240052870276671,-1.0050125627355517,-0.9902475528292576,1.0072261076390696,-1.0014009813734428,1.0024028869244714,1
10.49.142.154,172.17.32.137,24430,46254,TCP,-0.5876954469364809,-1.0558669107312926,-1.0322291182469774,0.8470712090463259,SYN,device2,MacOS,34,39,922,69,-1.1569553022732173,0.531419500868537,1.4248780955729297,-1.240052870276671,0.9950124377332081,1.009848494089057,-0.992825734376557,0.9986009786294385,-0.9976028731004118,1
10.144.122.41,192.168.130.127,45350,5131,UDP,-0.47987091644806873,0.10384712002699177,-0.9078415721659299,-1.4898340727201356,FIN,device6,Windows10,3,16,593,61,0.5657195213925402,-0.16731102423637012,-1.4207519320329012,-1.240052870276671,-1.0050125627355517,1.009848494089057,1.0072261076390696,-1.0014009813734428,1.0024028869244714,1
172.16.188.159,172.31.101.32,34908,65143,ICMP,-0.03180008975177811,0.06870427061007406,0.4345073626253748,-1.3724710305043901,FIN,device2,LinuxUbuntu,80,6,929,31,-0.46788537280691433,-0.5166762867888236,0.002063081770014158,-1.240052870276671,-1.0050125627355517,-0.9902475528292576,-0.992825734376557,-1.0014009813734428,-0.9976028731004118,0
192.168.129.170,192.168.176.171,1225,7922,ICMP,-1.491025402361623,-1.1964383083989636,-0.06615251035084152,-0.5509297349941717,PSH,device2,iOS14,8,5,653,41,0.2556380531327038,-0.8660415493412772,1.4248780955729297,-0.019047680953442437,0.9950124377332081,-0.9902475528292576,-0.992825734376557,0.9986009786294385,1.0024028869244714,1
192.168.93.131,192.168.48.140,42810,4434,ICMP,-1.2777724420623189,0.9472755060330168,-0.0620062588148066,-0.5405741724457237,PSH,device2,Windows7,9,41,913,4,-1.6048507564263144,0.531419500868537,0.002063081770014158,1.2019575083697862,-1.0050125627355517,-0.9902475528292576,1.0072261076390696,0.9986009786294385,1.0024028869244714,1
192.168.161.142,172.30.183.72,10891,36179,TCP,1.4513862296332694,-1.5127239531512229,1.18636097449304,1.6168346918143037,RST,device3,Windows7,3,41,575,74,1.4615104296987342,-1.2154068118937307,-0.7093444251314436,1.2019575083697862,-1.0050125627355517,1.009848494089057,-0.992825734376557,-1.0014009813734428,1.0024028869244714,0
10.252.225.251,10.149.8.4,60847,47450,TCP,0.7732897378950329,-0.0015814282237613568,-1.1085892507022872,0.21538189359098991,RST,device6,Windows10,10,1,959,22,-1.053594812853272,0.18205423831608342,0.7134705886714718,-1.240052870276671,-1.0050125627355517,-0.9902475528292576,-0.992825734376557,0.9986009786294385,1.0024028869244714,0
10.234.10.90,172.29.175.1,43291,58329,UDP,0.6391080999538976,-1.4775811037343052,0.6915749578595397,-1.1895227588151398,PSH,device6,Windows7,70,8,427,94,-0.6401528551734901,0.8807847634209904,0.7134705886714718,-1.240052870276671,-1.0050125627355517,-0.9902475528292576,-0.992825734376557,0.9986009786294385,1.0024028869244714,1
192.168.132.213,192.168.72.67,40964,11397,ICMP,-1.004616964825008,-1.4072954049004698,-0.83424560740131,-0.9099225700070404,RST,device5,Windows10,23,48,892,38,1.3581499402787887,-0.8660415493412772,-1.4207519320329012,-1.240052870276671,-1.0050125627355517,1.009848494089057,1.0072261076390696,0.9986009786294385,1.0024028869244714,1
172.17.157.155,10.7.225.184,47199,58331,UDP,-0.7626107963954606,1.5798467955375357,0.06721858072494834,-1.196426467180772,SYN,device5,Windows10,78,7,908,70,-1.329222784639793,1.230150025973444,-1.4207519320329012,-1.240052870276671,0.9950124377332081,1.009848494089057,1.0072261076390696,0.9986009786294385,1.0024028869244714,1
172.25.168.169,172.20.233.52,6047,20474,ICMP,1.1015555307153098,0.8769898071991814,0.6010484659894441,-0.05386273266866149,PSH,device6,iOS14,62,18,525,2,0.6346265143391705,-1.5647720744461842,-1.4207519320329012,-0.019047680953442437,-1.0050125627355517,-0.9902475528292576,1.0072261076390696,-1.0014009813734428,1.0024028869244714,0
10.178.50.195,10.132.90.179,15091,59466,UDP,-1.3352788583228052,0.42013276477925116,-1.7225799989967912,1.6375458169111998,ACK,device1,Windows7,41,39,169,16,1.5648709191186796,0.18205423831608342,0.002063081770014158,1.2019575083697862,0.9950124377332081,-0.9902475528292576,-0.992825734376557,-1.0014009813734428,-0.9976028731004118,1
10.97.135.191,10.167.38.37,3784,47659,UDP,-1.2849607440948796,-0.528724169477527,1.0716480153294072,-0.6993594648552617,SYN,device6,LinuxUbuntu,79,49,230,89,0.014463577819497775,1.230150025973444,0.002063081770014158,-1.240052870276671,0.9950124377332081,-0.9902475528292576,1.0072261076390696,-1.0014009813734428,1.0024028869244714,0
172.26.80.233,172.30.85.163,40480,44956,ICMP,1.4537823303107897,-1.0207240613143749,0.974902146155259,-0.492248213886299,RST,device5,Windows7,0,13,211,24,0.014463577819497775,1.230150025973444,-1.4207519320329012,-1.240052870276671,0.9950124377332081,1.009848494089057,-0.992825734376557,-1.0014009813734428,-0.9976028731004118,1
172.31.166.89,172.25.233.117,11477,22404,UDP,-0.05096889517194027,0.7364184095315106,-1.180803131621562,0.5571154576897782,FIN,device1,Windows10,70,40,422,67,1.4615104296987342,0.18205423831608342,-0.7093444251314436,-1.240052870276671,0.9950124377332081,-0.9902475528292576,1.0072261076390696,0.9986009786294385,-0.9976028731004118,1
172.30.187.228,10.53.42.13,18591,39778,TCP,-0.24026084869604164,0.2092756682777449,-1.3905343551526614,1.5132790663298223,RST,device5,MacOS,23,28,743,80,-0.36452488338696887,0.18205423831608342,0.002063081770014158,-0.019047680953442437,-1.0050125627355517,1.009848494089057,-0.992825734376557,-1.0014009813734428,-0.9976028731004118,0
10.150.250.103,10.24.53.40,650,51068,ICMP,1.45617843098831,1.3689896990360293,-0.39543398650428124,-1.7142045946031785,SYN,device1,Windows10,40,3,526,91,0.2211845566593887,-1.5647720744461842,0.002063081770014158,1.2019575083697862,0.9950124377332081,-0.9902475528292576,-0.992825734376557,0.9986009786294385,-0.9976028731004118,0
10.136.12.3,10.193.49.90,39450,37649,ICMP,1.6239054784147289,-1.2315811578158813,1.1307320997179047,0.26715970633323055,SYN,device1,Windows7,9,36,475,30,1.668231408538625,0.18205423831608342,1.4248780955729297,-1.240052870276671,0.9950124377332081,1.009848494089057,-0.992825734376557,0.9986009786294385,-0.9976028731004118,1
172.20.175.171,172.18.254.47,59037,32843,TCP,-1.7354276714686905,-1.0207240613143749,0.6753354726767363,-0.6993594648552617,ACK,device1,Android10,28,14,273,69,-0.8813273304866962,0.18205423831608342,-0.7093444251314436,-0.019047680953442437,-1.0050125627355517,-0.9902475528292576,-0.992825734376557,-1.0014009813734428,1.0024028869244714,0
192.168.122.225,192.168.153.163,6807,26851,UDP,1.1351009402005936,-0.4584384706436916,-0.520167053546665,0.5985377078835707,PSH,device3,LinuxUbuntu,24,18,257,84,0.9447079825990069,-0.8660415493412772,-0.7093444251314436,-1.240052870276671,0.9950124377332081,1.009848494089057,1.0072261076390696,0.9986009786294385,1.0024028869244714,1
10.108.55.239,172.30.82.119,45390,19267,UDP,1.6981845994178573,-1.6532953508188937,-0.48423287356769573,0.3085819565270231,PSH,device5,iOS14,37,30,418,75,0.11782406723944323,-1.2154068118937307,0.7134705886714718,-1.240052870276671,0.9950124377332081,1.009848494089057,-0.992825734376557,-1.0014009813734428,1.0024028869244714,0
192.168.202.46,172.18.55.23,6850,31848,UDP,-1.0261818709226904,0.42013276477925116,0.4566207041508944,-0.9720559452977291,ACK,device1,MacOS,51,6,500,73,-0.8813273304866962,-0.5166762867888236,0.002063081770014158,-1.240052870276671,0.9950124377332081,1.009848494089057,1.0072261076390696,-1.0014009813734428,-0.9976028731004118,1
192.168.175.169,172.17.140.112,3950,1651,TCP,0.6726535094391815,-0.10700997647451449,-1.6911375915151932,0.5743747286038584,SYN,device4,Windows7,92,38,683,43,-1.0880483093265871,1.5795152885258976,1.4248780955729297,-1.240052870276671,-1.0050125627355517,1.009848494089057,-0.992825734376557,0.9986009786294385,1.0024028869244714,1
10.76.69.122,172.18.214.80,18117,31379,TCP,-0.5757149435488795,1.650132494371371,-0.4489897355113989,-0.11599610795935028,SYN,device1,LinuxUbuntu,53,19,783,68,1.0136149755456372,1.230150025973444,-1.4207519320329012,-0.019047680953442437,-1.0050125627355517,-0.9902475528292576,1.0072261076390696,-1.0014009813734428,-0.9976028731004118,0
172.16.241.158,10.40.212.148,65422,44764,UDP,0.49534205930268144,-0.3881527718098562,-0.28521279983801967,-1.438056259977895,PSH,device6,LinuxUbuntu,5,20,417,12,-1.1914087987465325,-0.5166762867888236,0.002063081770014158,-0.019047680953442437,-1.0050125627355517,1.009848494089057,-0.992825734376557,0.9986009786294385,-0.9976028731004118,0
10.2.58.68,10.190.145.77,16969,59878,UDP,-1.7426159735012512,-0.9855812118974573,0.04199555054740259,0.032433621901739595,SYN,device1,Windows7,8,8,366,85,0.5657195213925402,-0.8660415493412772,-0.7093444251314436,1.2019575083697862,-1.0050125627355517,1.009848494089057,-0.992825734376557,-1.0014009813734428,-0.9976028731004118,0
10.179.53.239,172.27.67.211,56344,16420,UDP,0.8930947717710463,0.06870427061007406,1.2274779688920527,1.5305383372439025,FIN,device6,Windows10,91,40,674,42,0.29009154960601896,-0.5166762867888236,1.4248780955729297,-0.019047680953442437,0.9950124377332081,-0.9902475528292576,-0.992825734376557,0.9986009786294385,1.0024028869244714,1
10.56.174.139,172.24.59.83,47302,10096,TCP,0.6582769053740598,-0.4232956212267739,-0.9410115844542092,-0.9858633620289933,SYN,device4,iOS14,2,12,126,72,-0.5367923657535446,0.18205423831608342,0.7134705886714718,-1.240052870276671,-1.0050125627355517,-0.9902475528292576,1.0072261076390696,-1.0014009813734428,1.0024028869244714,1
192.168.205.99,10.113.36.109,2629,35263,TCP,0.4689849518499584,-0.07186712705759678,1.5567594450454925,-0.21609987926101554,SYN,device4,Windows7,48,3,335,50,-0.5023388692802295,-1.2154068118937307,-0.7093444251314436,-0.019047680953442437,-1.0050125627355517,1.009848494089057,-0.992825734376557,0.9986009786294385,-0.9976028731004118,1
172.18.42.22,192.168.0.131,8110,62794,UDP,1.6670352906100938,-1.5830096519850583,0.6884652692075135,-0.11944796214216633,PSH,device1,Windows7,88,49,837,33,1.0136149755456372,0.8807847634209904,-1.4207519320329012,-0.019047680953442437,0.9950124377332081,-0.9902475528292576,-0.992825734376557,-1.0014009813734428,-0.9976028731004118,1
192.168.62.203,192.168.114.118,35238,38468,ICMP,0.18145287054752599,-0.6692955671451979,-0.5754504073604639,-1.1101301126103709,RST,device2,Windows10,74,38,567,12,1.2547894508588433,-0.5166762867888236,0.002063081770014158,-0.019047680953442437,-1.0050125627355517,1.009848494089057,1.0072261076390696,-1.0014009813734428,1.0024028869244714,0
192.168.6.187,192.168.163.74,2729,34899,TCP,-1.2681880393522378,1.3689896990360293,-1.1690554189361297,0.8056489588525334,FIN,device6,iOS14,78,13,699,59,0.46235903197259476,-0.5166762867888236,-0.7093444251314436,-1.240052870276671,-1.0050125627355517,-0.9902475528292576,1.0072261076390696,-1.0014009813734428,1.0024028869244714,0
172.26.82.247,10.164.226.1,965,23991,TCP,0.21499828003280977,0.13898996944390948,-1.2305581500539808,-0.9340855492867526,SYN,device2,iOS14,39,38,852,64,1.0136149755456372,1.5795152885258976,1.4248780955729297,1.2019575083697862,-1.0050125627355517,1.009848494089057,-0.992825734376557,0.9986009786294385,-0.9976028731004118,1
192.168.8.44,192.168.53.100,38756,10239,ICMP,1.3699188065975803,0.7012755601145928,1.042969775538499,0.31893751907547124,RST,device3,iOS14,18,18,718,25,-1.5703972599529992,0.531419500868537,-1.4207519320329012,-1.240052870276671,0.9950124377332081,1.009848494089057,-0.992825734376557,-1.0014009813734428,1.0024028869244714,1
10.23.7.126,172.29.54.53,56166,60134,TCP,-1.1483830054762243,-1.618152501401976,-1.65278476480687,-0.6786483397583654,ACK,device4,Android10,77,0,736,61,-0.39897837986028406,0.8807847634209904,-1.4207519320329012,1.2019575083697862,0.9950124377332081,-0.9902475528292576,-0.992825734376557,-1.0014009813734428,1.0024028869244714,1
192.168.117.236,10.241.113.255,39797,62376,TCP,0.19822557529016788,0.8418469577822637,0.8377303245047706,1.0334713349183922,SYN,device4,LinuxUbuntu,40,26,433,23,0.7724405002324312,1.230150025973444,0.7134705886714718,-0.019047680953442437,0.9950124377332081,-0.9902475528292576,1.0072261076390696,0.9986009786294385,1.0024028869244714,0
192.168.71.10,10.123.200.194,51555,54705,UDP,-0.9375261458544404,-1.126152609565128,1.136951477021957,0.17050778921438134,ACK,device2,Windows7,95,29,303,18,-0.39897837986028406,-1.2154068118937307,0.7134705886714718,1.2019575083697862,-1.0050125627355517,1.009848494089057,1.0072261076390696,0.9986009786294385,-0.9976028731004118,1
10.167.85.118,10.241.8.210,3815,50090,ICMP,-1.181928414961508,-0.1421528258914322,-1.1275929035757806,-0.409403713498714,SYN,device5,iOS14,68,24,808,14,0.2556380531327038,0.531419500868537,0.002063081770014158,-1.240052870276671,0.9950124377332081,1.009848494089057,-0.992825734376557,-1.0014009813734428,1.0024028869244714,1
192.168.61.52,192.168.117.116,47169,43896,UDP,-0.31453996969917003,0.806704108365346,-1.2854959829064436,1.2371307317045388,ACK,device6,iOS14,65,47,542,93,-1.2603157916931629,-1.5647720744461842,1.4248780955729297,-1.240052870276671,0.9950124377332081,-0.9902475528292576,-0.992825734376557,0.9986009786294385,-0.9976028731004118,1
192.168.78.126,192.168.33.133,18542,7250,TCP,-0.2115076405657984,-0.17729567530834991,0.2641655286866069,0.2878708314301268,SYN,device1,Windows7,6,43,963,4,-0.26116439396702346,0.531419500868537,-1.4207519320329012,-1.240052870276671,-1.0050125627355517,-0.9902475528292576,1.0072261076390696,-1.0014009813734428,-0.9976028731004118,0
192.168.165.107,172.23.217.174,26650,54140,TCP,-0.9039807363691565,-0.1421528258914322,1.5577960079295012,-1.04109302895405,PSH,device1,Android10,73,33,574,46,-0.846873834013381,0.8807847634209904,1.4248780955729297,1.2019575083697862,-1.0050125627355517,-0.9902475528292576,-0.992825734376557,-1.0014009813734428,1.0024028869244714,0
192.168.244.161,172.27.11.134,28209,49369,ICMP,1.669431391287614,0.5958470118638397,-0.05371375574273676,0.28096712306449473,ACK,device6,iOS14,92,19,941,12,0.8068939967057462,1.5795152885258976,0.7134705886714718,-1.240052870276671,-1.0050125627355517,1.009848494089057,1.0072261076390696,0.9986009786294385,-0.9976028731004118,0
172.16.63.243,10.93.252.12,18472,48527,UDP,-0.5637344401612782,1.404132548452947,1.7015327278453785,1.5823161499861431,SYN,device4,MacOS,24,49,626,2,-0.26116439396702346,-1.2154068118937307,-1.4207519320329012,1.2019575083697862,0.9950124377332081,1.009848494089057,1.0072261076390696,0.9986009786294385,-0.9976028731004118,1
172.29.59.108,172.31.123.44,1950,57332,ICMP,0.4306473410096341,-0.8801526636467041,0.01469939460183938,-0.47844079715503485,SYN,device5,iOS14,13,27,584,70,-0.8813273304866962,1.230150025973444,0.7134705886714718,1.2019575083697862,-1.0050125627355517,1.009848494089057,1.0072261076390696,-1.0014009813734428,1.0024028869244714,0
192.168.203.121,10.129.169.20,41165,59588,ICMP,1.705372901450418,-1.0207240613143749,0.6311087896256972,-0.2747814003688883,ACK,device6,LinuxUbuntu,80,41,126,85,-0.26116439396702346,-0.16731102423637012,1.4248780955729297,-1.240052870276671,0.9950124377332081,1.009848494089057,-0.992825734376557,0.9986009786294385,1.0024028869244714,1
172.16.42.186,10.11.25.212,50138,11745,UDP,0.39470583084683003,1.1229897531176054,-1.3763679957378756,1.7031310463847047,RST,device3,Windows10,77,35,404,56,-1.6048507564263144,0.531419500868537,0.002063081770014158,-0.019047680953442437,-1.0050125627355517,-0.9902475528292576,-0.992825734376557,0.9986009786294385,1.0024028869244714,1
172.16.20.26,172.23.13.30,62315,35277,UDP,-0.09889090872234568,-0.9504383624805395,-1.550510560251342,0.936819417799543,RST,device1,Windows7,86,8,171,8,1.668231408538625,1.5795152885258976,-0.7093444251314436,1.2019575083697862,0.9950124377332081,-0.9902475528292576,-0.992825734376557,-1.0014009813734428,-0.9976028731004118,1
192.168.16.228,192.168.133.26,23115,58568,ICMP,0.9338284832888909,-0.8450098142297864,-1.430960307629002,-0.01934419084050106,PSH,device4,iOS14,51,0,183,85,-1.535943763479684,-1.2154068118937307,-0.7093444251314436,1.2019575083697862,0.9950124377332081,1.009848494089057,-0.992825734376557,-1.0014009813734428,1.0024028869244714,1
172.29.52.38,10.250.113.5,18739,13392,UDP,1.1327048395230734,1.2284183013683585,-0.58685259908456,1.171545502231034,PSH,device3,LinuxUbuntu,26,20,815,3,1.0136149755456372,1.5795152885258976,-0.7093444251314436,1.2019575083697862,0.9950124377332081,1.009848494089057,1.0072261076390696,0.9986009786294385,1.0024028869244714,1
172.21.181.131,10.99.102.163,2143,54459,UDP,-1.0836882871831768,-1.5830096519850583,1.489382857584925,-0.47844079715503485,FIN,device2,Android10,58,14,718,68,0.32454504607933415,0.8807847634209904,0.7134705886714718,-0.019047680953442437,-1.0050125627355517,1.009848494089057,1.0072261076390696,0.9986009786294385,-0.9976028731004118,0
192.168.92.37,192.168.107.121,6051,24239,ICMP,-0.15639732498283218,0.2092756682777449,0.8159625039405872,1.565056879072063,SYN,device1,iOS14,77,28,530,95,0.3589985425526493,1.5795152885258976,-0.7093444251314436,-0.019047680953442437,-1.0050125627355517,1.009848494089057,-0.992825734376557,0.9986009786294385,-0.9976028731004118,1
192.168.32.44,192.168.106.180,53926,11807,TCP,1.5568146594441612,1.3338468496191116,0.22650374390095643,-0.39214444258463377,FIN,device5,Windows10,63,48,775,43,0.5657195213925402,-0.5166762867888236,-1.4207519320329012,-1.240052870276671,0.9950124377332081,1.009848494089057,1.0072261076390696,0.9986009786294385,-0.9976028731004118,1
10.138.158.72,172.25.58.73,59212,32131,ICMP,-0.10128700939986596,-1.4072954049004698,0.05270670034882613,-1.4173451348809987,ACK,device1,iOS14,46,3,570,15,0.3589985425526493,1.230150025973444,0.7134705886714718,1.2019575083697862,-1.0050125627355517,-0.9902475528292576,-0.992825734376557,-1.0014009813734428,-0.9976028731004118,1
192.168.5.185,172.22.112.27,8958,9970,UDP,1.1878151551060396,-0.7044384165621156,-0.09517627110308594,0.4949820823990895,PSH,device5,Windows7,82,41,927,35,0.9102544861256917,1.230150025973444,1.4248780955729297,-0.019047680953442437,0.9950124377332081,-0.9902475528292576,-0.992825734376557,0.9986009786294385,-0.9976028731004118,0
10.229.141.126,192.168.82.155,35745,42108,TCP,-1.1316103007335823,1.3689896990360293,0.1342496472241795,-1.04109302895405,PSH,device2,Windows10,58,49,811,14,-0.8124203375400658,1.5795152885258976,0.7134705886714718,-0.019047680953442437,0.9950124377332081,-0.9902475528292576,-0.992825734376557,-1.0014009813734428,1.0024028869244714,0
10.153.35.166,192.168.30.26,17994,22708,UDP,0.4258551396545936,-0.5990098683113624,1.037441440157119,0.929915709433911,RST,device6,iOS14,96,13,116,13,-0.46788537280691433,-0.8660415493412772,0.002063081770014158,1.2019575083697862,-1.0050125627355517,1.009848494089057,-0.992825734376557,-1.0014009813734428,1.0024028869244714,0
172.22.121.35,172.30.70.7,20883,1311,TCP,1.305224088304533,0.45527561419616885,0.5692605375465096,-0.18503319161567117,FIN,device5,LinuxUbuntu,33,20,565,7,-0.39897837986028406,-1.2154068118937307,-1.4207519320329012,-1.240052870276671,0.9950124377332081,1.009848494089057,1.0072261076390696,0.9986009786294385,1.0024028869244714,0
10.233.248.1,172.23.28.141,21797,40198,ICMP,1.6550547872224923,-1.6532953508188937,-1.3390517319135613,1.1922566273279303,FIN,device4,Android10,13,20,336,61,0.9102544861256917,0.531419500868537,0.7134705886714718,-0.019047680953442437,0.9950124377332081,1.009848494089057,-0.992825734376557,0.9986009786294385,-0.9976028731004118,0
10.103.141.170,192.168.128.42,11999,9012,ICMP,0.1646801658048841,1.5447039461206178,-0.4686844303075648,0.13944110156903694,SYN,device3,MacOS,62,32,205,66,-1.1225018057999023,1.230150025973444,-1.4207519320329012,-1.240052870276671,-1.0050125627355517,-0.9902475528292576,-0.992825734376557,0.9986009786294385,1.0024028869244714,0
